2011_UID,2016_UID,Latitude,Longitude,2016_Latitude,2016_Longitude,Latitude difference,Longitude difference,2011_WetlandType,2016_WetlandType,2011_NSPP,2016_NSPP,NSPP_DIFF,2011_ShannonDiv,2016_ShannonDiv,Shannon_Diff,2011_XN_ALIENSPP,2016_XN_ALIENSPP,XN_ALIENSPP_DIFF,2011_XRCOV_ALIENSPP,2016_XRCOV_ALIENSPP,XRCOV_ALIENSPP_DIFF,2011_XN_NATSPP,2016_XN_NATSPP,XN_NATSPP_DIFF,2011_XRCOV_NATSPP,2016_XRCOV_NATSPP,XRCOV_NATSPP_DIFF,2011_PCTN_HERB,2016_PCTN_HERB,PCTN_HERB_DIFF,16_SLA_prevalence,16_AnTol_prevalence,16_CN_prevalence,2011 SLA_Mean,2016 SLA_Mean,SLA_Change,2011 SLA_Variance,2016 SLA Variance,SLA_Variance_Change,2011 Anaerobic Tolerance_ Mean,2016 Anaerobic Tolerance_ Mean,AnaerobicTol_Change,2011 Anaerobic Tolerance_ Variance,2016 Anaerobic Tolerance_ Variance,AnaerobicTol_Variance_Change,2011 CN_Ratio_ Mean,2016 CN_Ratio Mean,CN_Ratio_Change,2011 CN_Variance,2016 CN Ratio Variance,CN_Ratio_Variance_Change
4797,204480,43.27385,-93.46066,43.2739,-93.4608,5E-05,-0.00014,PEM,PEM,11,8,-3,0.7421,0.552070939,-0.190029061,0,2.2,2.2,0,92.91639104,92.91639104,2,1.2,-0.8,5.79,7.030839565,1.240839565,81.82,75,-6.82,0.997958301,0.91312992,0.911615915,2.751784285,6.664367609,3.912583324,2.751784285,57.37555467,-54.62377038,0.773816248,1.146499712,-0.372683464,2.272222222,1.990306972,0.28191525,1.400067204,0.863828473,0.536238731,1.166913045,1.116058579,0.050854465
4802,204690,43.18306,-94.76797,43.18298333,-94.76775,-7.66667E-05,0.00022,PEM,PEM,55,47,-8,1.414,2.174803602,0.760803602,9,4.6,-4.4,83.1,60.60716231,-22.49283769,8.8,10,1.2,10.66,28.13855443,17.47855443,81.82,80.85106383,-0.96893617,0.843017545,0.60271765,0.689319663,0.977552064,1.778137035,0.80058497,0.977552064,28.82346557,-27.8459135,0.0759394,0.171330166,-0.095390767,0.354850533,0.512064263,-0.15721373,0.283323305,0.13942623,0.143897074,0.534494115,0.303122087,0.231372028
4812,205710,41.21614,-91.09948,41.216036,-91.099331,-0.000104,0.000149,PEM,PEM,17,15,-2,0.7632,0.641998021,-0.121201979,0,1.4,1.4,0,0.570015555,0.570015555,8.8,5.2,-3.6,99.36,88.92504508,-10.43495492,88.24,#N/A,#N/A,0.963317258,0.886395316,0.02850723,3.659813913,5.082713508,1.422899595,3.659813913,73.37435274,-69.71453883,0.336290528,0.502217238,-0.16592671,2.009940741,1.459370415,0.550570325,2.7,0.143962215,2.556037785,0.225,0.118627656,0.106372344
4814,205710,41.21615,-91.09955,41.216036,-91.099331,-0.000114,0.000219,PEM,PEM,9,15,6,0.281,0.641998021,0.360998021,0,1.4,1.4,0,0.570015555,0.570015555,7,5.2,-1.8,100,88.92504508,-11.07495492,100,#N/A,#N/A,0.963317258,0.886395316,0.02850723,3.676942501,5.082713508,1.405771007,3.676942501,73.37435274,-69.69741024,0.577001701,0.502217238,0.074784464,2.048,1.459370415,0.588629585,3,0.143962215,2.856037785,0,0.118627656,-0.118627656
4815,205850,41.22938,-91.12672,41.228883,-91.126675,-0.000497,4.5E-05,PFO,PFO,16,22,6,1.4962,1.56030918,0.06410918,0,1.6,1.6,0,1.951760613,1.951760613,9.4,10.6,1.2,99.94,97.57630808,-2.363691923,68.75,68.18181818,-0.568181818,0.796188301,0.835795581,0.827135475,3.350231632,3.328075885,-0.022155747,3.350231632,68.92951199,-65.57928036,0.362275341,0.250995712,0.111279629,1.822060858,0.74775293,1.074307927,0.99081732,0.271408274,0.719409046,1.805693604,0.869719754,0.93597385
4816,205850,41.229467,-91.126683,41.228883,-91.126675,-0.000584,8E-06,PFO,PFO,9,22,13,1.3208,1.56030918,0.23950918,0,1.6,1.6,0,1.951760613,1.951760613,8,10.6,2.6,100,97.57630808,-2.423691923,66.67,68.18181818,1.511818182,0.796188301,0.835795581,0.827135475,3.693221335,3.328075885,-0.36514545,3.693221335,68.92951199,-65.23629065,0.471628535,0.250995712,0.220632823,1.85657117,0.74775293,1.108818239,1.045987475,0.271408274,0.774579202,1.838448435,0.869719754,0.968728681
4818,205590,41.212183,-91.109917,41.21196667,-91.10995,-0.000216333,-3.3E-05,PEM,PEM,11,31,20,1.1888,1.350675337,0.161875337,0.4,9.6,9.2,0.33,5.203096328,4.873096328,3.8,8.2,4.4,45.3,94.3070934,49.0070934,81.82,77.41935484,-4.400645161,0.942772006,0.458581015,0.460450967,2.63005923,1.304897177,-1.325162053,2.63005923,20.91926164,-18.28920241,0.163279792,0.097672275,0.065607517,0.886744201,0.217726612,0.669017589,2.403712737,0.098723106,2.304989631,1.219749271,0.224263811,0.99548546
4881,200444,40.980512,-82.627928,40.980512,-82.627928,0,0,PSS,PSS,40,23,-17,1.2432,1.393398205,0.150198205,0.6,0,-0.6,0.24,0,-0.24,13.8,7.8,-6,99.69,99.85004581,0.160045815,45,39.13043478,-5.869565217,0.603873076,0.912256262,0.469032079,0.700100611,4.065606077,3.365505466,0.700100611,48.02063079,-47.32053018,0.277167649,0.722865466,-0.445697817,1.327598491,1.642611185,-0.315012694,0.475380724,0.360071187,0.115309537,1.000808634,0.637526952,0.363281682
4892,203553,44.0414037,-87.83957526,44.041404,-87.83957,3E-07,5.26E-06,PFO,PFO,88,102,14,3.1375,2.968461733,-0.169038267,0.8,2.4,1.6,0.21,0.428326991,0.218326991,41.4,54.6,13.2,98.19,99.57167301,1.381673009,62.5,65.68627451,3.18627451,0.816589977,0.73561637,0.853486242,0.494377286,0.619788646,0.12541136,0.494377286,13.89529939,-13.4009221,0.047010622,0.043197748,0.003812874,0.213320635,0.118440084,0.09488055,0.179228173,0.062483737,0.116744436,0.614262412,0.225880764,0.388381649
4918,204840,28.71130308,-80.73938706,28.7113,-80.73939,-3.08E-06,-2.94E-06,E2EM,E2SS,6,6,0,1.0954,1.213640428,0.118240428,0,0.8,0.8,0,1.59669644,1.59669644,4,4,0,99.98,98.40330356,-1.57669644,50,#N/A,#N/A,0,0.624975032,0.346539121,1.519867524,,-1.519867524,1.519867524,,1.519867524,0.589913483,0.476931909,0.112981574,1.636001815,0.849602128,0.786399687,1.016798124,0.289954602,0.726843522,0.532834037,0.292140382,0.240693655
4944,205735,36.8229,-89.11822,36.82237,-89.11861,-0.00053,-0.00039,PF,PF,8,9,1,0.8418,0.78765349,-0.05414651,0,0,0,0,0,0,2.4,4.4,2,100,95.49797797,-4.502022034,37.5,33.33333333,-4.166666667,0.544404316,0.054670501,0.117170501,9.043286045,9.242441513,0.199155468,9.043286045,37.22219435,-28.17890831,1.837698413,0.215512863,1.62218555,1.204101596,0.191609961,1.012491635,1.691919192,0.273269295,1.418649897,1.387845203,0.434322958,0.953522245
4945,203946,37.01375158,-88.54393733,37.01378,-88.54382,2.842E-05,0.00011733,PFO,PFO,43,46,3,2.8093,2.534170367,-0.275129633,0.8,0.2,-0.6,1.43,0.017271157,-1.412728843,23,22.2,-0.8,98.57,99.66817245,1.098172453,46.51,30.43478261,-16.07521739,0.810204859,0.943502733,0.838853101,0.757652759,1.629308866,0.871656107,0.757652759,33.68198779,-32.92433503,0.110485229,0.111829961,-0.001344732,0.520676021,0.293749248,0.226926773,0.268683092,0.152351548,0.116331544,0.902950769,0.541483694,0.361467075
4950,198950,29.85465,-92.4912,29.85467,-92.4912,2E-05,0,PEM,PEM,8,7,-1,1.6108,1.63778075,0.02698075,0,0,0,0,0,0,6,5.4,-0.6,94.74,99.92742614,5.187426138,75,71.42857143,-3.571428571,0,0.411955084,0.411955084,16.11344323,,-16.11344323,16.11344323,,16.11344323,0.157328456,0.404214318,-0.246885861,2.000961555,0.99422276,1.006738795,0.894315313,0.379359755,0.514955558,1.427675525,0.857697836,0.569977688
4951,198950,29.85465,-92.4912,29.85467,-92.4912,2E-05,0,PEM,PEM,10,7,-3,1.9928,1.63778075,-0.35501925,0,0,0,0,0,0,10,5.4,-4.6,100,99.92742614,-0.072573862,80,71.42857143,-8.571428571,0,0.411955084,0.411955084,7.747378625,,-7.747378625,7.747378625,,7.747378625,0.044662796,0.404214318,-0.359551522,2.37037037,0.99422276,1.37614761,1.08734127,0.379359755,0.707981515,1.636828218,0.857697836,0.779130382
4966,201132,26.332391,-81.838011,26.332391,-81.838238,0,-0.000227,E2SS,E2SS,6,5,-1,0.829,0.819127192,-0.009872808,0,0,0,0,0,0,3.6,3.4,-0.2,100,99.98901702,-0.010982976,0,#N/A,#N/A,0.557317414,0.442682586,0.035800314,1.704472635,2.591525976,0.887053341,1.704472635,2.356561334,-0.652088699,0.388836224,0.53238296,-0.143546735,1.023574942,0.78867005,0.234904892,2.25,0.311076857,1.938923143,1.359375,0.254219059,1.105155941
4969,203932,30.35580922,-87.42959022,30.355809,-87.42959,-2.2E-07,2.2E-07,PFO,PFO,66,56,-10,2.5716,2.759023158,0.187423158,0.2,0.2,0,0.02,0.015186029,-0.004813971,31,28.6,-2.4,98.06,99.77993157,1.719931568,63.64,69.64285714,6.002857143,0.186542471,0.662185375,0.605268755,0.282570231,1.225481627,0.942911396,0.282570231,28.62127078,-28.33870054,0.035841175,0.088939822,-0.053098647,0.619564122,0.259456773,0.360107349,0.40220256,0.087928062,0.314274499,1.166954186,0.253845264,0.913108922
4970,199710,31.65831876,-81.38700135,31.65831,-81.387,-8.76E-06,1.35E-06,E2EM,E2EM,3,2,-1,0.8268,0.546582752,-0.280217248,0,0,0,0,0,0,2.6,2,-0.6,100,100,0,100,#N/A,#N/A,0,1,0.722397539,5.610615916,,-5.610615916,5.610615916,,5.610615916,1.6,2,-0.4,2.222222222,2,0.222222222,2.203846154,1.222397539,0.981448615,0.897004438,1.067316582,-0.170312144
4971,199710,31.65831876,-81.38700135,31.65831,-81.387,-8.76E-06,1.35E-06,E2EM,E2EM,3,2,-1,0.7757,0.546582752,-0.229117248,0,0,0,0,0,0,2.4,2,-0.4,100,100,0,100,#N/A,#N/A,0,1,0.722397539,6.428409722,,-6.428409722,6.428409722,,6.428409722,2,2,-2E-10,1.822222222,2,-0.177777778,2.184090909,1.222397539,0.96169337,0.861169938,1.067316582,-0.206146644
4972,202511,31.94268068,-81.08486736,31.94268,-81.08486,-6.8E-07,7.36E-06,E2EM,E2EM,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,100,100,0,100,#N/A,#N/A,0,1,1,9.4,,-9.4,9.4,,9.4,4,4,0,0,0,0,3,3,0,0,0,0
4975,203933,32.02406,-81.01608,32.02402,-81.01548,-4E-05,0.0006,E2SS,E2SS,21,20,-1,2.3704,2.222373928,-0.148026072,0.2,0.8,0.6,4.85,1.86770647,-2.98229353,9.2,8.6,-0.6,95.15,97.44445619,2.29445619,38.1,#N/A,#N/A,0.515179603,0.773449814,0.937571489,0.698339172,0.870044695,0.171705523,0.698339172,5.122929788,-4.424590616,0.200604306,0.215744528,-0.015140223,0.938621581,0.433702111,0.50491947,0.764170895,0.376109195,0.3880617,1.478948002,1.167547028,0.311400974
5057,202005,36.94161,-96.18708,36.94215,-96.18712,0.00054,-4E-05,PEM,PEM,33,5,-28,1.7022,0.64721301,-1.05498699,2.4,0,-2.4,5.5,0,-5.5,11.4,3,-8.4,91.38,100,8.62,63.64,#N/A,#N/A,0.808224135,0.960424529,0.158641617,1.710691675,17.5985627,15.88787103,1.710691675,41.3959083,-39.68521662,0.032095798,1.351994806,-1.319899008,1.038253245,2.28071827,-1.242465025,0.810949872,0.445245831,0.365704041,1.245355026,0.386346846,0.85900818
5060,197510,30.94791107,-87.89575308,30.94792,-87.89574,8.93E-06,1.308E-05,PFO,PFO,26,24,-2,2.0421,1.55311605,-0.48898395,1,1,0,13.27,6.465118082,-6.804881918,14,7,-7,86.73,74.04890886,-12.68109114,57.69,16.66666667,-41.02333333,0.733556707,0.801241563,0.798189831,2.455701418,5.656130156,3.200428739,2.455701418,96.28549562,-93.82979421,0.170980772,0.239744965,-0.068764193,1.105799436,0.686147759,0.419651677,0.681046062,0.268599671,0.412446392,1.745759461,0.860567625,0.885191836
5063,197580,33.18762,-92.72879,33.18762,-92.72879,0,0,PEM,PEM,68,66,-2,2.7898,2.655274429,-0.134525571,6.2,3.4,-2.8,16.45,6.295752333,-10.15424767,22.6,22.6,0,83.23,79.7668586,-3.463141396,69.12,62.12121212,-6.998787879,0.512996732,0.617328474,0.413878737,0.548248761,0.774517179,0.226268418,0.548248761,10.87386442,-10.32561566,0.043013486,0.067096862,-0.024083376,0.58054124,0.151862279,0.428678961,0.439918222,0.072201189,0.367717033,1.183520854,0.204940465,0.978580389
5064,197580,33.18762,-92.72879,33.18762,-92.72879,0,0,PEM,PEM,52,66,14,2.6696,2.655274429,-0.014325571,4.6,3.4,-1.2,18.6,6.295752333,-12.30424767,20,22.6,2.6,81.09,79.7668586,-1.323141396,75,62.12121212,-12.87878788,0.512996732,0.617328474,0.413878737,0.638417889,0.774517179,0.136099289,0.638417889,10.87386442,-10.23544653,0.059501576,0.067096862,-0.007595286,0.586533077,0.151862279,0.434670798,0.540399782,0.072201189,0.468198593,1.350293982,0.204940465,1.145353517
5067,197690,33.677932,-92.584914,33.67793,-92.58491,-2E-06,4E-06,PSS,PFO,64,47,-17,2.1281,1.609194145,-0.518905855,0.2,1,0.8,0.02,0.163483635,0.143483635,30.8,19.2,-11.6,99.41,99.55505568,0.145055682,50,21.27659574,-28.72340426,0.884164315,0.887557622,0.920171377,0.528550691,1.332473367,0.803922676,0.528550691,16.27714635,-15.74859566,0.074546567,0.130596337,-0.05604977,0.406546433,0.347303546,0.059242887,0.309545388,0.175200222,0.134345166,1.028993132,0.620837797,0.408155335
5068,197690,33.67793,-92.58491,33.67793,-92.58491,0,0,PSS,PFO,49,47,-2,2.5113,1.609194145,-0.902105855,2.6,1,-1.6,8.45,0.163483635,-8.286516365,22.4,19.2,-3.2,89.51,99.55505568,10.04505568,34.69,21.27659574,-13.41340426,0.884164315,0.887557622,0.920171377,0.612084483,1.332473367,0.720388884,0.612084483,16.27714635,-15.66506187,0.079635244,0.130596337,-0.050961093,0.406829981,0.347303546,0.059526435,0.291288309,0.175200222,0.116088087,0.962735288,0.620837797,0.341897492
5090,200574,33.94479,-82.31815,33.94476,-82.31817,-3E-05,-2E-05,PUBPAB,PUBPAB,15,33,18,1.6515,2.341955752,0.690455752,0,0,0,0,0,0,6.4,13.2,6.8,44.62,88.26161391,43.64161391,46.67,39.39393939,-7.276060606,0.359269302,0.855560574,0.295905355,3.61973105,4.609395214,0.989664163,3.61973105,217.7374333,-214.1177023,0.174362753,0.27617887,-0.101816118,1.038896697,0.785811075,0.253085622,1.081456349,0.137173939,0.94428241,1.597895683,0.273670132,1.324225551
5097,197180,32.82524106,-90.8742596,32.82524,-90.87426,-1.06E-06,-4E-07,PFO,PFO,31,24,-7,2.2851,1.772616916,-0.512483084,0.6,0,-0.6,0.04,0,-0.04,16.8,13.4,-3.4,99.5,99.96854045,0.468540455,12.9,12.5,-0.4,0.655175644,0.958129563,0.862762407,1.387627468,1.6351905,0.247563033,1.387627468,23.44786561,-22.06023814,0.14458667,0.237780164,-0.093193494,0.888624673,0.639541732,0.249082941,0.557611093,0.274161232,0.283449861,1.60249339,0.905205997,0.697287393
5099,197410,30.41902926,-88.56129586,30.41948,-88.56152,0.00045074,-0.00022414,E2EM,E2EM,4,3,-1,0.4545,0.674660304,0.220160304,0,0,0,0,0,0,2.6,2,-0.6,100,99.9862164,-0.013783598,100,66.66666667,-33.33333333,0,0.605653171,0,6.589242959,,-6.589242959,6.589242959,,6.589242959,1.476613191,1.309674335,0.166938856,0.4,2.026273604,-1.626273604,3,0.466666667,2.533333333,0,0.12962963,-0.12962963
5100,197410,30.4194,-88.56133,30.41948,-88.56152,8E-05,-0.00019,E2EM,E2EM,4,3,-1,1.0142,0.674660304,-0.339539696,0,0,0,0,0,0,3.2,2,-1.2,100,99.9862164,-0.013783598,75,66.66666667,-8.333333333,0,0.605653171,0,6.690317446,,-6.690317446,6.690317446,,6.690317446,1.078615984,1.309674335,-0.231058351,2,2.026273604,-0.026273604,3,0.466666667,2.533333333,0,0.12962963,-0.12962963
5110,201934,30.13764414,-92.23337143,30.137644,-92.233371,-1.4E-07,4.3E-07,PSS,PF,10,58,48,1.9657,2.992703579,1.027003579,1,3.4,2.4,12.21,10.48114553,-1.728854472,5,18.8,13.8,51.77,67.53385736,15.76385736,30,41.37931034,11.37931034,0.193162876,0.389632204,0.324525613,1.330009274,0.744429432,-0.585579842,1.330009274,33.67351043,-32.34350115,0.129485979,0.057591479,0.071894501,1.921908132,0.143681191,1.778226941,0.941045353,0.057464837,0.883580516,1.828297349,0.150924774,1.677372575
5116,201940,39.40951,-91.812,39.4097,-91.81303,0.00019,-0.00103,PEM,PEM,27,12,-15,1.7334,1.61403427,-0.11936573,2.8,3,0.2,2.47,16.61273176,14.14273176,7.4,5.6,-1.8,87.62,83.38726824,-4.232731761,77.78,83.33333333,5.553333333,0.864185993,0.413868431,0.413868431,2.986260831,2.752203879,-0.234056951,2.986260831,40.40596105,-37.41970022,0.05388623,0.217465775,-0.163579545,1.02978901,0.422883791,0.606905219,1.770848708,0.217478252,1.553370455,0.629369988,0.422935761,0.206434227
5117,204257,39.68618,-94.89003,39.6863,-94.8899,0.00012,0.00013,PEM,PFO,43,36,-7,2.2542,1.412055643,-0.842144357,0.6,1.2,0.6,0.31,0.174098931,-0.135901069,20,16,-4,99.62,99.82590107,0.205901069,69.77,52.77777778,-16.99222222,0.828869137,0.982108673,0.834643404,1.037889132,4.557269495,3.519380364,1.037889132,60.85802355,-59.82013442,0.10564155,0.424375775,-0.318734225,0.678306021,0.587035271,0.091270751,0.596434191,0.53086852,0.065565671,1.656355168,0.854159127,0.802196042
5122,197870,45.80041011,-98.08171846,45.80041,-98.08172,-1.1E-07,-1.54E-06,PEM,PEM,5,#N/A,#N/A,1.1065,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A,2.8,#N/A,#N/A,67.29,#N/A,#N/A,100,#N/A,#N/A,,,,4.239840748,,-4.239840748,4.239840748,,4.239840748,1.119085529,,1.119085529,2.37037037,,2.37037037,1.244605117,,1.244605117,0.89887098,,0.89887098
5123,197870,45.80041011,-98.08171846,45.80041,-98.08172,-1.1E-07,-1.54E-06,PEM,PEM,5,#N/A,#N/A,1.0433,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A,2.6,#N/A,#N/A,49.72,#N/A,#N/A,100,#N/A,#N/A,,,,3.74668435,,-3.74668435,3.74668435,,3.74668435,1.131273365,,1.131273365,2.37037037,,2.37037037,1.316755853,,1.316755853,0.981792861,,0.981792861
5127,203605,34.21303172,-79.11550984,34.21304,-79.1155,8.28E-06,9.84E-06,PFO,PFO,24,55,31,2.3088,2.930957147,0.622157147,0,0.8,0.8,0,1.376271262,1.376271262,13.6,23,9.4,100,88.72031115,-11.27968885,29.17,30.90909091,1.739090909,0.630046552,0.741365292,0.789220312,1.063062486,0.654206617,-0.408855869,1.063062486,8.920070133,-7.857007647,0.173897036,0.082484203,0.091412833,0.535264037,0.185378628,0.349885409,0.41278345,0.126928825,0.285854625,1.278894825,0.433465343,0.845429482
5143,205738,32.43378171,-81.41788748,32.43377,-81.41787,-1.171E-05,1.748E-05,PSS,PSS,21,42,21,2.5101,2.594984166,0.084884166,0,0,0,0,0,0,11.8,18.2,6.4,90.56,97.0238087,6.463808701,23.81,35.71428571,11.90428571,0.342029185,0.704331856,0.684318268,1.439857787,0.722477898,-0.717379889,1.439857787,7.405979421,-5.966121634,0.208792372,0.119940092,0.08885228,0.983865719,0.315564896,0.668300823,0.551987132,0.141130066,0.410857066,1.471791788,0.439959402,1.031832386
5174,202516,39.362775,-75.305352,39.362803,-75.30541,2.8E-05,-5.8E-05,PFO,PFO,30,34,4,2.2622,2.407695086,0.145495086,0,0.4,0.4,0,5.280483679,5.280483679,16.4,19.8,3.4,100,94.5732571,-5.426742901,13.33,20.58823529,7.258235294,0.904859189,0.844131715,0.920776569,0.642173026,0.858068716,0.21589569,0.642173026,8.804417265,-8.162244239,0.151126656,0.118996967,0.032129689,0.409713448,0.288073504,0.121639944,0.308723182,0.177878335,0.130844847,0.985629966,0.60694507,0.378684896
5175,202516,39.362775,-75.305352,39.362803,-75.30541,2.8E-05,-5.8E-05,PFO,PFO,35,34,-1,2.3187,2.407695086,0.088995086,0,0.4,0.4,0,5.280483679,5.280483679,17.2,19.8,2.6,99.9,94.5732571,-5.326742901,20,20.58823529,0.588235294,0.904859189,0.844131715,0.920776569,0.664547711,0.858068716,0.193521005,0.664547711,8.804417265,-8.139869553,0.142441084,0.118996967,0.023444117,0.403223803,0.288073504,0.115150299,0.314615683,0.177878335,0.136737348,1.001891547,0.60694507,0.394946477
5176,206652,39.386768,-74.476286,39.386784,-74.476269,1.6E-05,1.7E-05,E2EM,E2EM,4,5,1,0.1116,0.097411475,-0.014188525,0,0,0,0,0,0,2.8,4.2,1.4,100,100,0,100,60,-40,0,0.992497985,0.992497985,3.761205646,,-3.761205646,3.761205646,,3.761205646,1.518333818,0.980822007,0.537511812,1.66911504,2.183406346,-0.514291306,1.700666667,0.736335529,0.964331137,0.944107407,1.228489233,-0.284381826
5193,202668,47.197235,-99.924348,47.19722,-99.92445,-1.5E-05,-0.000102,PEM,PEM,36,18,-18,2.0728,1.250467248,-0.822332752,4.6,2.6,-2,64.85,0.902631681,-63.94736832,13,6,-7,35.15,63.04760708,27.89760708,88.89,94.44444444,5.554444444,0.849837375,0.022729669,0.011424014,0.670975848,3.925856995,3.254881148,0.670975848,62.33869764,-61.66772179,0.066439979,0.145640646,-0.079200666,0.889026771,0.112162602,0.77686417,0.461271622,0.142611609,0.318660013,1.046731499,0.097903855,0.948827644
5215,206652,39.386768,-74.476286,39.386784,-74.476269,1.6E-05,1.7E-05,E2EM,E2EM,3,5,2,0.0128,0.097411475,0.084611475,0,0,0,0,0,0,2.4,4.2,1.8,100,100,0,100,60,-40,0,0.992497985,0.992497985,4.229913148,,-4.229913148,4.229913148,,4.229913148,1.998345069,0.980822007,1.017523063,1.19967408,2.183406346,-0.983732267,2.1,0.736335529,1.363664471,0.675,1.228489233,-0.553489233
5236,204251,45.12936302,-93.8239321,45.12942,-93.82387,5.698E-05,6.21E-05,PEM,PEM,14,19,5,1.0724,1.178464984,0.106064984,0.6,1.2,0.6,0.22,60.6293751,60.4093751,3.6,3.2,-0.4,51.89,3.975928699,-47.9140713,92.86,63.15789474,-29.70210526,0.984838359,0.622232665,0.611904642,3.285460502,3.214421202,-0.0710393,3.285460502,21.91300449,-18.62754399,0.576673707,0.535488101,0.041185606,2.08401702,1.258957877,0.825059143,1.711137155,0.424476095,1.28666106,0.813495156,0.716597315,0.096897841
5246,203112,48.78548089,-97.75794233,48.78555,-97.75751,6.911E-05,0.00043233,PSS,PSS,44,37,-7,1.8689,1.601013384,-0.267886616,0.6,1.8,1.2,0.22,0.16563224,-0.05436776,25.4,20.8,-4.6,99.74,99.81673108,0.076731076,65.91,72.97297297,7.062972973,0.877175591,0.759495186,0.534078662,0.782554594,2.410204821,1.627650227,0.782554594,75.02195643,-74.23940184,0.139828056,0.123569094,0.016258962,0.780307744,0.386824115,0.393483628,0.314836936,0.114490201,0.200346735,1.053767877,0.368811579,0.684956298
5262,201373,32.81302,-79.73016,32.81319,-79.73016,0.00017,0,E2SS,E2SS,17,18,1,1.7024,1.77232485,0.06992485,0,0,0,0,0,0,6.4,8,1.6,95.34,94.91595481,-0.42404519,52.94,44.44444444,-8.495555556,0.083637103,0.988467819,0.656018606,3.064049173,0.365569543,-2.69847963,3.064049173,1.88741728,1.176631893,0.63040131,0.456742234,0.173659077,1.784462495,1.308236888,0.476225606,0.785030415,0.289943166,0.495087249,1.370942661,0.675170254,0.695772407
5267,200957,33.00118879,-116.5535043,33.00118,-116.55348,-8.79E-06,2.43E-05,PEM,PEM,15,26,11,1.788,1.61657378,-0.17142622,2.8,7.2,4.4,9.86,59.39224728,49.53224728,7.4,5.6,-1.8,90.14,38.07280995,-52.06719005,93.33,73.07692308,-20.25307692,0.61561545,0.16692152,0.190329054,1.365184581,0.965925096,-0.399259484,1.365184581,15.25537336,-13.89018877,0.008530012,0.089467016,-0.080937004,0.148131347,0.177383263,-0.029251916,2.120270622,0.082634345,2.037636277,0.373557085,0.125334151,0.248222934
5268,211680,37.51963,-122.21677,37.51966,-122.21675,3E-05,2E-05,E2EM,E2EM,6,6,0,1.112,1.088749219,-0.023250781,0,0.4,0.4,0,3.582887701,3.582887701,5,4.4,-0.6,100,96.4171123,-3.582887701,83.33,66.66666667,-16.66333333,0,0.013449057,0.013449057,1.153229901,,-1.153229901,1.153229901,,1.153229901,0.095111111,0.22110865,-0.125997539,0,0.163659064,-0.163659064,4,0.22110865,3.77889135,0,0.163659064,-0.163659064
5271,204257,39.68629287,-94.88945689,39.6863,-94.8899,7.13E-06,-0.00044311,PEM,PFO,48,36,-12,2.1524,1.412055643,-0.740344357,0.6,1.2,0.6,0.1,0.174098931,0.074098931,21.6,16,-5.6,99.84,99.82590107,-0.014098931,66.67,52.77777778,-13.89222222,0.828869137,0.982108673,0.834643404,1.656128754,4.557269495,2.901140741,1.656128754,60.85802355,-59.2018948,0.104425351,0.424375775,-0.319950424,0.584344038,0.587035271,-0.002691232,0.491934103,0.53086852,-0.038934417,1.48975566,0.854159127,0.635596533
5297,200761,37.99131,-101.83505,37.99131,-101.83505,0,0,PSS,PSS,21,11,-10,1.6649,1.008126406,-0.656773594,3.8,3,-0.8,56.04,42.23637078,-13.80362922,5.8,2,-3.8,43.96,57.75092274,13.79092274,71.43,72.72727273,1.297272727,0.049635649,0.088877578,0.088750514,0.890285997,0.324773572,-0.565512426,0.890285997,3.467183508,-2.576897511,0.053371805,0.274148264,-0.220776459,1.276980569,0.312194461,0.964786108,1.538673891,0.264126721,1.274547169,1.111720483,0.25805953,0.853660952
5300,203433,45.89917,-112.385,45.89919,-112.385,2E-05,0,PEM,PEM,34,47,13,0.7979,1.760493282,0.962593282,2,2.4,0.4,0.21,6.746744273,6.536744273,11.8,19.4,7.6,98.33,90.1725246,-8.157475404,67.65,78.72340426,11.07340426,0.252623888,0.851281211,0.805076967,0.704033552,0.394499287,-0.309534264,0.704033552,8.506847079,-7.802813527,0.267260545,0.17864605,0.088614495,1.3849512,0.611004382,0.773946818,0.380229282,0.129302608,0.250926674,0.866445431,0.324885526,0.541559905
5308,199580,38.72382,-97.51423,38.72395,-97.51414,0.00013,9E-05,PFO,PFO,38,34,-4,2.633,1.534168911,-1.098831089,1.2,3.2,2,2.27,64.17058352,61.90058352,18.4,13.2,-5.2,83.07,28.04949601,-55.02050399,55.26,44.11764706,-11.14235294,0.819240984,0.881581303,0.871756309,0.851327658,2.395039881,1.543712223,0.851327658,36.67991582,-35.82858816,0.106172579,0.236032056,-0.129859477,0.710099796,0.77438808,-0.064288285,0.285898465,0.188112903,0.097785562,0.775516211,0.484546224,0.290969988
5309,207792,39.8335,-95.07078,39.83347,-95.07083,-3E-05,-5E-05,PEM,PEM,24,23,-1,2.0422,1.736584576,-0.305615424,1.6,1.8,0.2,2.56,36.36499752,33.80499752,9.2,7.4,-1.8,95.63,51.55825636,-44.07174364,83.33,69.56521739,-13.76478261,0.77117251,0.878480066,0.61708327,1.261084462,2.728875286,1.467790824,1.261084462,45.5309559,-44.26987143,0.281911333,0.454912218,-0.173000885,1.076992534,1.221338655,-0.144346121,0.766317758,0.346866815,0.419450943,1.611881008,0.784856862,0.827024146
